Invoice ID,Date,Customer ID,Gender,Product Category,Product,Quantity,Unit Price,Total Price,Payment Method,City,Sales Channel,Rating
ff6efad2-0b38-4bd0-97f5-fe1f7be645e9,2024-07-12,56426,Male,Home,Curtains,9,126.89,1142.01,Cash,Ibadan,Online,3.5
aeec7a03-1b73-4fc0-91af-52ec926cb94b,2024-07-15,78943,Male,Electronics,Laptop,4,354.49,1417.96,Cash,Lagos,Online,3.0
43560ea3-a3ca-4747-a818-0ab4aa05b242,2024-09-08,84213,Male,Clothing,Jacket,10,202.92,2029.2,Transfer,Lagos,Online,4.6
42663974-e967-4b82-818a-9615f2227776,2025-01-06,59116,Male,Home,Chair,1,70.55,70.55,Transfer,Port Harcourt,In-store,4.0
19df35b8-c9b0-421d-8806-c52b5336b5d4,2024-07-02,38840,Male,Clothing,Jeans,5,70.55,352.75,Debit Card,Kano,Online,1.2
1e866769-29f3-4e31-aca2-161c6cdd21be,2025-01-09,76620,Female,Beauty,Perfume,6,391.31,2347.86,Transfer,Port Harcourt,Online,3.2
02b8b299-8ff6-431f-9993-d5328327b2c0,2025-02-28,54888,Female,Beauty,Shampoo,3,39.99,119.97,Debit Card,Lagos,In-store,3.4
d09f8db0-39bd-48a3-b5cc-8a2d223eb24e,2024-08-19,91060,Male,Electronics,Phone,10,138.72,1387.2,Credit Card,Port Harcourt,In-store,3.8
9adee16a-e2d4-4899-9f18-21ad1171686b,2024-12-03,92716,Female,Beauty,Perfume,4,493.01,1972.04,Transfer,Kano,Online,2.4
4dc0c869-9b0f-49b9-ae9f-41fe3c2fad5f,2024-04-26,85212,Male,Clothing,Shoes,3,416.69,1250.07,Debit Card,Ibadan,Online,4.8
6fd98e97-3828-4fa1-bf84-cbe0481d2f92,2024-05-26,76261,Male,Beauty,Shampoo,1,351.65,351.65,Transfer,Abuja,Online,4.5
1e36edd0-4361-47c5-b53a-09a774010ad2,2024-05-27,69720,Female,Clothing,Jacket,6,48.67,292.02,Debit Card,Ibadan,Online,3.0
f593c323-3523-42bc-b122-fbcd3a5a8fdd,2024-08-16,30103,Female,Groceries,Bread,10,383.13,3831.3,Debit Card,Kano,Online,4.2
76160b84-1863-469e-944e-cd18ad2deea3,2024-06-09,38878,Male,Groceries,Milk,6,30.38,182.28,Transfer,Abuja,Online,1.9
a716e196-2331-4ba2-8fe8-cef886701503,2025-04-05,29223,Male,Beauty,Perfume,9,130.93,1178.37,Cash,Abuja,Online,2.0
520a4306-b1c2-423a-9ece-afe23de0729e,2025-03-06,76259,Female,Home,Lamp,9,473.05,4257.45,Cash,Ibadan,In-store,2.2
c5135798-bb69-40d2-85db-e02bea8051f2,2024-09-03,74815,Male,Clothing,Jeans,10,483.5,4835.0,Credit Card,Lagos,In-store,2.1
332997ed-fb61-49b1-8d10-64b4654056f9,2025-02-27,92060,Male,Clothing,Shoes,9,313.25,2819.25,Cash,Port Harcourt,Online,3.7
33a279ab-0b64-4789-b2de-54d8d455a701,2024-07-01,67043,Male,Beauty,Soap,1,296.05,296.05,Cash,Abuja,Online,4.2
5b9106c5-624a-4790-aa21-ee1ac837aea9,2024-10-29,18158,Male,Home,Lamp,5,297.1,1485.5,Credit Card,Port Harcourt,In-store,1.0
99c6854f-6845-4a94-9b12-5bcdc8c429e0,2025-01-09,77440,Male,Groceries,Bread,3,12.66,37.98,Transfer,Port Harcourt,Online,1.1
f3eb0916-5cae-43a5-8001-3bb3ab6c9b01,2024-08-24,86425,Male,Groceries,Milk,7,450.16,3151.12,Credit Card,Kano,Online,1.8
ff3d8a04-117b-4e57-816c-da5bd4a6e177,2025-01-22,38935,Male,Groceries,Beans,1,263.36,263.36,Cash,Kano,In-store,3.3
2888ee7b-6018-4bd3-918e-f5abea567706,2025-03-25,43189,Male,Electronics,Headphones,2,185.67,371.34,Transfer,Ibadan,Online,2.1
08a8c1d6-36a2-45a0-b904-ab7a5eaa763c,2024-10-29,27500,Female,Home,Curtains,5,424.43,2122.15,Cash,Abuja,In-store,1.6
a1494162-9bbf-492c-90cb-4d9971149b5c,2025-02-22,79093,Female,Electronics,Smartwatch,8,253.72,2029.76,Transfer,Kano,Online,1.1
1b7b2f5b-8de1-4a10-bdd3-678a00aec9d7,2024-04-14,96844,Female,Beauty,Perfume,3,373.66,1120.98,Credit Card,Kano,In-store,1.0
85c62c6f-0ad2-44b7-b91e-3f55e3067b84,2024-07-15,19596,Female,Groceries,Rice,4,395.16,1580.64,Debit Card,Kano,In-store,3.3
1f9fb2c6-07db-4081-a031-c2d7aedff40c,2024-08-20,11531,Male,Electronics,Laptop,7,157.47,1102.29,Debit Card,Ibadan,In-store,3.6
9668a4d7-0fdc-407e-8539-474cf6cd78c4,2024-11-05,49898,Male,Electronics,Headphones,3,184.22,552.66,Transfer,Abuja,In-store,1.5
845ba436-9fe7-4406-b236-636bd233e12d,2025-03-25,81517,Female,Clothing,Jacket,2,182.38,364.76,Cash,Kano,In-store,4.8
a64e1960-edb7-4727-a1d9-92c240caf1d7,2024-08-25,56217,Male,Electronics,Laptop,7,209.69,1467.83,Debit Card,Ibadan,Online,2.9
9ab0e1cc-9c6d-4ad1-b61c-5a0b460463ef,2024-08-31,48444,Female,Home,Table,2,213.19,426.38,Debit Card,Kano,In-store,2.4
a7294b41-d1a0-44a2-9112-31ec3caa2380,2025-01-19,21328,Male,Electronics,Phone,2,320.65,641.3,Debit Card,Ibadan,In-store,4.8
2446016d-c47d-4d7d-8400-e52c956c228b,2024-12-31,34968,Female,Clothing,Jacket,7,170.8,1195.6,Credit Card,Lagos,In-store,4.9
a921aebd-134f-4667-959e-27e72d369971,2024-06-24,15864,Male,Beauty,Shampoo,4,178.87,715.48,Credit Card,Port Harcourt,In-store,4.6
590c2f32-12c1-40fe-b577-d216c7ff152b,2024-10-10,80600,Female,Home,Table,7,497.3,3481.1,Transfer,Port Harcourt,Online,3.9
9229f4f1-ef4c-48b8-b6bd-50818e384dad,2024-11-12,17570,Male,Clothing,T-Shirt,7,298.84,2091.88,Cash,Ibadan,In-store,2.5
ad666eb8-33f6-4555-9f19-7c186f680379,2024-09-20,84430,Female,Electronics,Headphones,10,224.43,2244.3,Cash,Lagos,In-store,1.1
f01f1e92-02fa-4060-91cd-22b88c0ecbaa,2024-08-16,37884,Male,Electronics,Headphones,7,405.15,2836.05,Debit Card,Port Harcourt,Online,5.0
a12be1cd-cd8f-4647-8e6e-c63d1c4337fd,2024-05-19,35812,Male,Electronics,Laptop,2,156.0,312.0,Debit Card,Kano,Online,4.2
3884555e-0549-444a-9104-4648cbe98615,2024-07-28,64683,Male,Home,Table,6,318.44,1910.64,Transfer,Port Harcourt,Online,1.1
ca78272a-cab3-4a5c-8906-ce1819e26285,2024-10-15,78079,Female,Clothing,Jeans,10,473.14,4731.4,Credit Card,Abuja,In-store,2.4
fb31e46d-b03b-461c-8442-7e184f818527,2025-03-23,52407,Male,Beauty,Lotion,8,179.31,1434.48,Cash,Kano,In-store,3.9
0454bed1-86d1-4ff5-b0ab-e785f33f98c3,2024-08-03,37586,Male,Home,Lamp,8,11.79,94.32,Transfer,Kano,Online,2.4
878ed8ae-e350-4881-b966-f87a85715bc8,2024-11-01,24387,Female,Home,Curtains,10,323.78,3237.8,Cash,Lagos,In-store,1.6
7998d54f-647f-427b-8215-2fe00d890cc4,2024-12-21,54882,Male,Groceries,Bread,4,109.26,437.04,Debit Card,Lagos,Online,1.3
23c7502c-85a8-4be5-ba60-be7276b51791,2024-04-24,43173,Female,Clothing,Jeans,9,246.32,2216.88,Debit Card,Lagos,Online,2.1
45051bd2-dd5f-4428-ae5a-f0d8204d7d3e,2025-01-02,90111,Female,Groceries,Beans,5,428.07,2140.35,Transfer,Kano,In-store,4.1
832351bc-c6f5-4d2c-a395-7aaa491ee8c6,2024-07-07,12195,Male,Clothing,Jacket,7,91.41,639.87,Cash,Kano,Online,1.1
be8ac1f3-98b0-423c-a591-64a010d73f87,2024-11-06,86263,Male,Clothing,Jacket,4,283.06,1132.24,Credit Card,Ibadan,Online,5.0
0525b5b8-91fc-43fc-b102-7186b0d65651,2024-04-08,73465,Female,Clothing,Jeans,6,218.71,1312.26,Debit Card,Abuja,In-store,1.1
cb57e9d3-02b1-46b6-8be5-6ce8966e6957,2024-11-12,24218,Female,Electronics,Phone,2,66.4,132.8,Cash,Abuja,In-store,1.7
4aa484cc-d6ea-4241-ad98-c6568402dd4b,2024-12-30,41077,Female,Beauty,Perfume,3,423.97,1271.91,Transfer,Lagos,Online,2.7
b11a73f2-1c6f-40a1-b9ab-d29549d28c9a,2024-09-07,99536,Female,Beauty,Shampoo,3,246.96,740.88,Cash,Ibadan,Online,3.5
298d052c-ac4d-4947-9fff-3e0e0032a574,2024-08-05,63582,Female,Clothing,Shoes,3,83.27,249.81,Debit Card,Port Harcourt,Online,1.3
567549a7-4d22-40b1-85eb-07d532316fef,2024-04-07,39704,Male,Electronics,Phone,1,340.38,340.38,Transfer,Lagos,In-store,1.8
0f54d294-5809-484f-a876-1cdaf98c3560,2024-08-20,28474,Male,Electronics,Headphones,1,194.78,194.78,Credit Card,Abuja,Online,4.0
8daa9bca-8a02-4c3c-b059-4c853102369b,2024-05-20,34078,Female,Home,Lamp,7,76.48,535.36,Transfer,Kano,In-store,1.6
d992425b-d02a-4482-abd5-6b50b135a7fc,2024-06-25,66996,Female,Groceries,Milk,1,438.4,438.4,Transfer,Port Harcourt,Online,3.3
f269e6ac-107d-494f-8371-eed814c68f50,2024-07-19,66834,Female,Groceries,Rice,1,437.07,437.07,Transfer,Port Harcourt,In-store,4.0
fff65cfd-c632-4a67-8857-ef3dd6378840,2024-04-22,60772,Female,Home,Curtains,1,259.81,259.81,Cash,Ibadan,Online,1.6
d1e1d93e-9533-4a9c-9193-d65cbd02c930,2024-10-22,93769,Female,Home,Curtains,7,103.77,726.39,Debit Card,Kano,In-store,1.8
6e98cf7c-5e35-4cca-b52d-09bcc282cb8a,2024-11-27,44042,Male,Beauty,Perfume,3,386.41,1159.23,Transfer,Abuja,Online,1.9
dcc9ffc2-bd26-4bb1-ac57-8383ab74d477,2024-06-16,85796,Female,Groceries,Bread,8,444.46,3555.68,Credit Card,Kano,In-store,2.9
4bfd8446-8895-4157-8d19-972678953b64,2025-04-06,54620,Male,Groceries,Bread,4,421.7,1686.8,Debit Card,Kano,In-store,2.9
61ce920f-77ea-4c13-b5c4-a48747cc38d7,2024-09-22,95236,Male,Home,Table,3,445.94,1337.82,Credit Card,Abuja,Online,2.8
0518ff40-f1c0-4d4b-891b-8ae134bc3a75,2024-09-01,53459,Female,Groceries,Milk,6,332.26,1993.56,Cash,Ibadan,In-store,4.6
035340f9-2613-4b9f-b5a2-f8e30f369f5f,2024-08-06,82361,Male,Groceries,Milk,9,50.28,452.52,Debit Card,Port Harcourt,In-store,2.1
e761e86a-a7b2-48a6-8abf-25534bde2b38,2024-07-26,35869,Male,Electronics,Laptop,9,18.88,169.92,Transfer,Ibadan,In-store,1.9
7888586c-a4a2-4ebf-bac7-3c6b2a8cce94,2024-10-14,82751,Female,Home,Table,1,118.86,118.86,Credit Card,Ibadan,Online,1.0
f8fd5d26-4b04-4027-a9d0-6e7e8a022483,2024-04-12,94675,Female,Home,Chair,10,289.68,2896.8,Cash,Ibadan,Online,1.8
3623c2c0-2cfc-41fd-a279-b7d6f5af9bad,2024-11-10,92814,Male,Electronics,Smartwatch,10,441.83,4418.3,Credit Card,Ibadan,Online,4.0
82be8e96-bd70-4f11-83b9-7e4f14661dc3,2024-12-17,18972,Male,Home,Curtains,3,364.8,1094.4,Transfer,Abuja,In-store,3.6
6533594a-ccae-4115-9a74-e2f6a4c6abef,2025-04-06,49160,Male,Clothing,Jeans,4,11.04,44.16,Credit Card,Ibadan,In-store,1.6
5a443a85-0071-4584-8a37-78b198512e8b,2024-06-21,54325,Female,Electronics,Smartwatch,8,229.88,1839.04,Cash,Kano,In-store,4.9
2dbfed38-5d57-4f8c-ab1c-d681fbf6657d,2024-07-14,87823,Female,Electronics,Smartwatch,9,294.53,2650.77,Cash,Abuja,In-store,3.7
26ef3ce0-8420-4e86-921a-b0048e0dbf92,2024-04-07,83649,Female,Clothing,Jacket,7,397.0,2779.0,Credit Card,Kano,In-store,4.1
25cff79c-df27-4eb5-b028-97c42860eb3e,2024-07-26,39640,Female,Beauty,Shampoo,7,118.88,832.16,Debit Card,Ibadan,In-store,4.6
6cb31b04-db85-4521-bf9d-1dd1661adbc0,2024-08-10,98059,Male,Groceries,Bread,3,289.14,867.42,Debit Card,Ibadan,In-store,2.4
22396f0e-b3ec-4df6-9650-cdb8c5776d24,2024-12-16,99723,Female,Home,Table,1,303.48,303.48,Transfer,Port Harcourt,In-store,4.9
3150288b-27de-49a7-b42d-d82eac0c4e73,2024-07-11,11499,Female,Home,Lamp,6,46.51,279.06,Transfer,Port Harcourt,In-store,3.1
3412bf42-05eb-4913-86e8-785680af4363,2024-12-15,71066,Male,Clothing,Jacket,8,351.16,2809.28,Debit Card,Kano,Online,4.5
363f59cc-1b1d-4a1c-aa46-3d14463a0a51,2024-05-23,91471,Female,Electronics,Phone,8,486.59,3892.72,Debit Card,Port Harcourt,In-store,2.7
c51bd10e-82ec-4d39-9fca-dcb4dfdd9ae6,2024-10-12,25891,Female,Clothing,T-Shirt,8,154.09,1232.72,Transfer,Lagos,Online,2.2
126f1ab0-c385-4500-be5a-81e1ede1bd3d,2025-02-14,17931,Female,Clothing,T-Shirt,3,304.05,912.15,Credit Card,Kano,In-store,1.1
84e337a9-065e-4304-93c1-e7e49e0353c4,2024-05-15,59395,Female,Clothing,Jeans,4,366.44,1465.76,Credit Card,Lagos,In-store,3.0
85d6b5f9-b09e-4de6-b849-42c2db52bdb2,2025-01-31,54861,Female,Clothing,Jacket,8,317.62,2540.96,Transfer,Abuja,In-store,1.8
8e3b1d69-ba1b-47bd-9e30-2317327b4374,2024-06-12,27631,Male,Beauty,Perfume,9,13.45,121.05,Debit Card,Lagos,Online,2.9
823f5fcb-b7d1-425a-9b24-90ea73a54a30,2024-10-01,72948,Male,Electronics,Phone,3,476.92,1430.76,Credit Card,Ibadan,In-store,3.9
52089f26-948f-45ea-ac57-6e5e57daf198,2024-04-13,90531,Male,Electronics,Laptop,6,128.27,769.62,Cash,Abuja,In-store,3.5
b99f8993-59d1-48b4-9973-295053f45887,2024-12-18,73699,Male,Groceries,Bread,10,488.28,4882.8,Debit Card,Abuja,Online,1.8
c6d09d91-b15f-4438-a9da-adec375efdb4,2024-08-31,43490,Female,Groceries,Milk,2,230.78,461.56,Debit Card,Kano,Online,4.3
cd093455-9ad8-47ae-b4dc-68d9d9f5f4c5,2024-07-16,60303,Female,Electronics,Phone,8,297.49,2379.92,Credit Card,Ibadan,Online,4.2
bf05517a-4932-4914-8232-eb55fbb7c2e3,2024-09-22,65567,Male,Beauty,Shampoo,2,12.33,24.66,Transfer,Lagos,Online,2.3
dbe23c08-b2d1-4f8c-9f5f-45b4fdcd3d87,2024-08-07,78932,Female,Electronics,Laptop,7,109.9,769.3,Transfer,Ibadan,Online,2.3
4c5611f2-3c59-44fa-b6c2-35159294201c,2024-04-22,19540,Female,Groceries,Milk,6,217.38,1304.28,Transfer,Lagos,In-store,4.2
5f4fcae1-168a-4b6c-ab3e-269465d8a680,2024-09-15,29486,Male,Home,Table,6,362.66,2175.96,Debit Card,Kano,In-store,3.0
0d3793c2-a648-4997-933c-deccd010d815,2024-10-15,35271,Female,Clothing,T-Shirt,2,423.08,846.16,Debit Card,Ibadan,Online,3.1
aa96b64d-0063-44c6-8762-3a00828fcc4c,2024-10-07,74286,Female,Beauty,Lotion,9,441.46,3973.14,Debit Card,Ibadan,Online,1.1
1d0835fa-0b28-453f-8ce0-c46be173d4db,2024-12-27,80489,Female,Clothing,Jacket,9,158.28,1424.52,Credit Card,Ibadan,Online,1.3
e6a421d3-12a1-4f50-930e-8a7d2a1dc0ce,2025-01-18,71281,Female,Clothing,Shoes,2,231.29,462.58,Transfer,Ibadan,In-store,3.3
b541ec49-4824-4931-a35f-43dee5a163be,2025-01-20,64905,Male,Electronics,Headphones,3,422.45,1267.35,Debit Card,Port Harcourt,In-store,5.0
f08168b5-84ef-4dd8-9896-7892e7c94c7f,2024-05-01,76570,Male,Beauty,Perfume,9,184.86,1663.74,Credit Card,Ibadan,In-store,4.5
b1aaed57-fb58-46be-82cd-35c9138afd50,2024-07-12,65337,Male,Groceries,Bread,8,495.55,3964.4,Credit Card,Port Harcourt,In-store,1.4
15899ded-dedc-4fc0-a6d6-02b8666acbf9,2025-01-14,90074,Male,Home,Lamp,7,389.91,2729.37,Cash,Ibadan,In-store,1.3
aba51751-d6f3-436f-bf1c-6affe70de876,2024-10-22,12239,Female,Home,Chair,9,107.01,963.09,Transfer,Port Harcourt,In-store,2.6
8cda7b82-3732-4ae7-b0be-d6a6b3b6a793,2024-04-21,70831,Female,Clothing,Jacket,4,60.53,242.12,Cash,Abuja,In-store,1.9
09ec4e46-bea8-450c-9da5-b275a06bb646,2025-03-16,63254,Female,Clothing,Jacket,4,120.97,483.88,Credit Card,Abuja,In-store,2.5
8d03b253-087d-47e7-8c6e-8d1b92e19fb6,2024-12-04,11259,Male,Electronics,Smartwatch,4,327.27,1309.08,Credit Card,Kano,Online,2.2
22507b4c-b808-4fe3-95e2-8ba661f64fdf,2025-03-05,77578,Male,Groceries,Milk,2,220.73,441.46,Cash,Lagos,Online,2.9
06fb6c21-7d25-4ed8-a2c3-c0e450320c3c,2024-09-16,54067,Female,Home,Curtains,4,126.85,507.4,Credit Card,Abuja,Online,2.4
b35907ea-d388-489a-afaa-26e4771b1dc3,2024-09-13,33388,Male,Clothing,T-Shirt,1,406.08,406.08,Cash,Abuja,In-store,2.6
c724f1c8-1c4f-4103-9d7a-3089c0943a7e,2025-03-16,76397,Male,Home,Chair,6,374.61,2247.66,Transfer,Kano,In-store,4.0
80b7053f-d244-4b46-9254-a0ee932db4ff,2025-01-24,35814,Male,Clothing,Jeans,3,94.46,283.38,Debit Card,Lagos,In-store,2.5
168832ee-5d3a-427c-b3bf-f44731cdb69f,2024-07-30,15629,Male,Clothing,Jeans,6,433.63,2601.78,Debit Card,Abuja,Online,4.6
5eb0642e-bb0c-47db-a362-a8e460eb224b,2024-10-04,91869,Female,Clothing,Shoes,9,165.47,1489.23,Credit Card,Kano,In-store,4.6
db18590a-dada-4c02-8c79-83a4932323cb,2024-05-03,47975,Male,Clothing,Shoes,7,348.3,2438.1,Transfer,Port Harcourt,Online,1.6
ec503e29-c699-4209-ba69-aa5b7002c873,2025-01-17,92815,Female,Home,Lamp,6,97.88,587.28,Cash,Ibadan,In-store,3.1
587608bf-72f4-4aaf-b9f7-2b8f94030234,2024-10-09,66821,Male,Groceries,Beans,6,418.33,2509.98,Debit Card,Ibadan,Online,3.8
6c6d701d-05a5-4c3b-b3d0-f61b67d15304,2024-09-30,45384,Male,Home,Curtains,1,287.34,287.34,Transfer,Ibadan,In-store,2.1
5c8990ff-602c-499f-820f-2a202957875c,2024-07-03,22550,Female,Beauty,Perfume,8,211.72,1693.76,Cash,Port Harcourt,Online,4.1
a160bd4c-35cf-45ea-9fc3-7f58e05019ed,2024-12-20,74099,Male,Clothing,Jacket,5,301.88,1509.4,Cash,Kano,Online,1.6
01452ea8-aacb-460e-a860-6dbac31637a9,2025-04-01,45488,Male,Electronics,Phone,8,120.99,967.92,Transfer,Kano,Online,1.4
1703283a-74bf-415d-9aec-a4334fba6ec8,2024-07-03,41249,Female,Groceries,Milk,7,33.88,237.16,Cash,Lagos,In-store,1.3
8a35be03-ea21-4e1a-ae27-370933079efe,2025-04-03,45144,Female,Clothing,Jeans,6,18.69,112.14,Transfer,Kano,Online,3.4
dcc64241-ad4c-477a-8702-ad11cec40b94,2024-06-17,72168,Male,Electronics,Headphones,7,6.89,48.23,Transfer,Ibadan,In-store,2.1
75059232-0a6c-4c62-adef-9f2605a29e8b,2025-01-18,76316,Male,Groceries,Bread,5,11.61,58.05,Credit Card,Abuja,Online,2.9
9cc70ccd-13b1-4387-8cc9-80a1a491200c,2024-05-20,59469,Male,Groceries,Rice,6,187.44,1124.64,Debit Card,Abuja,Online,4.1
ad28318e-cd27-4722-8fa6-1a2b64c7df01,2024-05-30,39159,Female,Electronics,Headphones,9,139.75,1257.75,Cash,Kano,In-store,2.2
7a62a335-612c-4878-aba0-7e204e087c6d,2024-07-09,19027,Female,Home,Chair,2,376.98,753.96,Debit Card,Ibadan,In-store,4.8
425ce7c8-40b6-4a32-a56c-cceed0fb5f63,2024-07-13,75109,Male,Home,Chair,8,442.46,3539.68,Debit Card,Abuja,In-store,1.4
faa0955e-bf27-4d0c-80cb-cdefb24bcb24,2024-07-24,59648,Male,Clothing,Shoes,7,441.06,3087.42,Cash,Ibadan,Online,3.0
5c6cccf3-bd0e-459b-93df-a93d282c522b,2024-11-08,93789,Female,Electronics,Headphones,2,139.5,279.0,Transfer,Port Harcourt,Online,2.1
721823f7-7e0e-44e2-a3d8-89cd31ae451b,2024-04-29,38000,Female,Groceries,Beans,10,490.45,4904.5,Transfer,Ibadan,Online,3.9
52f7487c-9f95-4902-94fe-a11e067914ec,2024-04-25,43596,Female,Home,Lamp,8,444.86,3558.88,Credit Card,Abuja,Online,1.8
0fe006e7-2eeb-402b-a94a-490b71c3b518,2024-05-24,92598,Female,Clothing,T-Shirt,4,59.65,238.6,Cash,Abuja,Online,3.1
acd84f2a-dc14-4181-80ac-5de39edfc943,2024-08-16,41007,Male,Beauty,Perfume,2,363.22,726.44,Transfer,Kano,Online,4.8
464a1e44-f8cb-41cb-9e42-e11e46a41b00,2024-11-25,99211,Male,Electronics,Phone,2,112.17,224.34,Credit Card,Abuja,In-store,3.2
f63a0e9f-3d66-4919-a68e-64e011e6aede,2024-10-10,77632,Female,Home,Table,5,64.04,320.2,Transfer,Ibadan,Online,1.5
c694239e-d811-43fb-90ce-f1d5efa73009,2025-03-12,76019,Female,Electronics,Laptop,4,255.0,1020.0,Cash,Ibadan,Online,4.0
ab1a766e-56f8-450c-a80b-1930fcc416f9,2024-11-28,80384,Male,Beauty,Perfume,4,167.33,669.32,Cash,Lagos,Online,2.4
c9460a88-f150-4547-90d0-80bb537ae2e2,2024-12-30,18299,Female,Home,Curtains,4,317.38,1269.52,Debit Card,Abuja,In-store,4.5
95f1394e-ce6b-4c08-88af-834f8d45214c,2025-03-01,53258,Male,Home,Table,2,25.32,50.64,Debit Card,Lagos,In-store,2.8
c615fb45-9c8b-4853-b9dd-582c9c4cf6d8,2024-05-16,23049,Female,Electronics,Laptop,8,257.86,2062.88,Cash,Lagos,In-store,2.3
26e652dd-0aa2-4f02-9969-f8658c6d40ad,2024-09-23,77316,Female,Electronics,Phone,9,426.24,3836.16,Cash,Port Harcourt,In-store,2.0
2ffb63fc-ac28-4036-8856-442dbc1eb494,2024-12-02,36470,Female,Electronics,Laptop,8,121.2,969.6,Debit Card,Kano,In-store,1.7
2d423805-fe3c-44b9-ac32-c541c7738598,2024-05-29,10778,Female,Beauty,Lotion,3,169.01,507.03,Cash,Abuja,Online,3.1
db170cd6-4b7e-4285-93ff-40a583ad860e,2024-04-17,48068,Male,Groceries,Rice,8,100.15,801.2,Transfer,Port Harcourt,In-store,2.9
c0b8b8c2-7e6a-4995-a648-4e779145da33,2024-08-02,73484,Female,Home,Chair,2,14.02,28.04,Cash,Lagos,In-store,1.2
eba24f7e-21c1-421f-bf2a-d99423681188,2025-01-11,53548,Female,Clothing,T-Shirt,3,276.35,829.05,Cash,Ibadan,Online,4.3
21258dac-cc90-435f-aa33-620841562498,2024-06-15,50863,Female,Clothing,Jacket,10,83.51,835.1,Debit Card,Lagos,Online,4.9
50b7c43d-6a60-4c62-a65d-ba41f774f08c,2024-09-28,90124,Male,Clothing,Shoes,5,110.19,550.95,Cash,Port Harcourt,Online,4.3
d34f26d7-1697-4f75-9c84-1e202a1351cb,2024-07-14,58659,Female,Clothing,Shoes,9,338.89,3050.01,Cash,Port Harcourt,Online,3.7
a39cfed3-f5da-4b57-a0c7-71c58ce79f78,2024-04-17,27405,Male,Clothing,Jacket,10,100.63,1006.3,Credit Card,Lagos,Online,2.5
c3d443fe-2f5a-4d92-ae68-2b40db888ce8,2025-01-20,55262,Male,Home,Table,10,124.64,1246.4,Debit Card,Abuja,In-store,1.5
87c1ae9d-be84-4be9-a752-ef3dc390e34a,2024-11-25,56834,Male,Clothing,Shoes,5,211.45,1057.25,Debit Card,Port Harcourt,In-store,1.9
326bf6ea-3304-4d89-b4b9-624bc61d1044,2024-07-15,95649,Female,Electronics,Phone,9,115.03,1035.27,Debit Card,Abuja,Online,3.2
6849f08f-a274-4df3-a385-46eff95bad5d,2024-10-26,46569,Female,Beauty,Soap,8,248.28,1986.24,Credit Card,Lagos,In-store,4.6
86af861e-d56c-43e6-8f67-520f6bfbfca1,2024-05-28,91415,Male,Electronics,Laptop,3,233.72,701.16,Cash,Port Harcourt,In-store,1.2
3a144f6d-4260-4a8d-a761-31c346d3fce0,2024-09-27,41490,Female,Clothing,Jacket,4,211.75,847.0,Cash,Port Harcourt,In-store,1.5
55d35705-a845-47a4-8fbd-d22d7139440f,2024-08-15,26367,Female,Home,Table,2,416.12,832.24,Transfer,Port Harcourt,Online,4.4
22072a59-e548-4187-8f02-01bfeb498fcc,2024-12-16,57366,Female,Clothing,T-Shirt,8,110.81,886.48,Cash,Kano,In-store,2.3
dc783d08-7daf-4f5d-8035-e33bc918b10f,2024-08-03,58480,Male,Groceries,Milk,5,233.79,1168.95,Credit Card,Kano,In-store,2.3
2f089850-6d4d-47bc-beaf-2c6cf38a901b,2024-06-07,80680,Female,Electronics,Headphones,3,405.37,1216.11,Transfer,Lagos,In-store,1.7
24c818d3-ff96-4611-832d-40ddeedd64c8,2024-06-13,26755,Female,Groceries,Beans,9,159.42,1434.78,Transfer,Ibadan,In-store,3.1
a6efd7f0-7dc3-4dc2-bc02-2f8d1ce4f6ef,2025-03-15,16367,Female,Electronics,Headphones,1,128.2,128.2,Cash,Lagos,Online,2.8
53e8d9aa-38ec-4077-9000-a1093f8524b4,2024-12-06,44957,Female,Groceries,Beans,8,276.73,2213.84,Credit Card,Ibadan,In-store,3.1
6cfe8b04-d37a-45f3-a4cf-7a73f21891fa,2024-12-23,50268,Male,Home,Table,10,397.75,3977.5,Credit Card,Abuja,Online,3.9
f8516c95-c17a-4d5e-a069-7d32435c9612,2024-12-16,16465,Male,Beauty,Shampoo,5,375.48,1877.4,Cash,Port Harcourt,Online,1.5
23d6a75d-3cb7-48de-99a5-005dc32b7ac2,2024-07-25,71377,Female,Clothing,Shoes,3,63.25,189.75,Debit Card,Lagos,In-store,1.7
047ff258-a41b-4eae-a3fb-68b6e4ac3335,2024-06-14,55506,Male,Electronics,Smartwatch,3,38.92,116.76,Debit Card,Ibadan,In-store,1.0
e3ac8ec1-d3b2-4a1a-adda-c57bb9959feb,2024-07-20,33041,Male,Home,Chair,6,426.41,2558.46,Transfer,Lagos,In-store,2.3
13f69ae1-b639-4798-86d7-75f0e9c49b0f,2024-08-08,59538,Male,Clothing,T-Shirt,8,175.27,1402.16,Cash,Lagos,Online,3.5
87bb24d8-0e30-4085-b306-c96717fd2748,2024-07-16,26538,Female,Groceries,Beans,10,10.85,108.5,Cash,Lagos,In-store,2.9
7dd7be94-4145-4787-b74d-97fcac64024f,2024-09-23,44352,Male,Home,Curtains,9,169.75,1527.75,Debit Card,Kano,Online,4.1
97f9bfe2-9abd-4f05-aab1-408d371724b1,2024-08-10,58443,Female,Clothing,T-Shirt,8,453.45,3627.6,Cash,Ibadan,Online,1.7
2c14e13a-17bc-459d-a578-e34af668a51e,2024-06-30,13210,Female,Beauty,Perfume,10,486.07,4860.7,Transfer,Ibadan,In-store,1.1
